dt,AverageTemperature,AverageTemperatureUncertainty,City,LatitudeAndLongitude
1994-03-01T00:00:00Z,28.53,0.252,Dar Es Salaam,"-7.23,39.73"
1994-04-01T00:00:00Z,26.964000000000002,0.377,Dar Es Salaam,"-7.23,39.73"
1994-05-01T00:00:00Z,25.819000000000006,0.32,Dar Es Salaam,"-7.23,39.73"
1994-06-01T00:00:00Z,24.958,0.353,Dar Es Salaam,"-7.23,39.73"
1994-07-01T00:00:00Z,24.441,0.401,Dar Es Salaam,"-7.23,39.73"
1994-08-01T00:00:00Z,24.358,0.249,Dar Es Salaam,"-7.23,39.73"
1994-09-01T00:00:00Z,24.543000000000003,0.447,Dar Es Salaam,"-7.23,39.73"
1994-10-01T00:00:00Z,25.814,0.355,Dar Es Salaam,"-7.23,39.73"
1994-11-01T00:00:00Z,26.418000000000003,0.276,Dar Es Salaam,"-7.23,39.73"
1994-12-01T00:00:00Z,27.134,0.322,Dar Es Salaam,"-7.23,39.73"
1995-01-01T00:00:00Z,28.139,0.472,Dar Es Salaam,"-7.23,39.73"
1995-02-01T00:00:00Z,28.153000000000002,0.29100000000000004,Dar Es Salaam,"-7.23,39.73"
1995-03-01T00:00:00Z,28.049,0.325,Dar Es Salaam,"-7.23,39.73"
1995-04-01T00:00:00Z,27.343000000000004,0.37,Dar Es Salaam,"-7.23,39.73"
1995-05-01T00:00:00Z,26.147,0.259,Dar Es Salaam,"-7.23,39.73"
1995-06-01T00:00:00Z,24.846,0.6409999999999999,Dar Es Salaam,"-7.23,39.73"
1995-07-01T00:00:00Z,24.754,0.197,Dar Es Salaam,"-7.23,39.73"
1995-08-01T00:00:00Z,24.384,0.438,Dar Es Salaam,"-7.23,39.73"
1995-09-01T00:00:00Z,24.41,0.213,Dar Es Salaam,"-7.23,39.73"
1995-10-01T00:00:00Z,25.201,0.451,Dar Es Salaam,"-7.23,39.73"
1995-11-01T00:00:00Z,26.119,0.481,Dar Es Salaam,"-7.23,39.73"
1995-12-01T00:00:00Z,27.67,0.208,Dar Es Salaam,"-7.23,39.73"
1996-01-01T00:00:00Z,28.362,0.451,Dar Es Salaam,"-7.23,39.73"
1996-02-01T00:00:00Z,28.154,0.307,Dar Es Salaam,"-7.23,39.73"
1996-03-01T00:00:00Z,28.105,0.275,Dar Es Salaam,"-7.23,39.73"
1996-04-01T00:00:00Z,26.598000000000003,0.28,Dar Es Salaam,"-7.23,39.73"
1996-05-01T00:00:00Z,25.878,0.228,Dar Es Salaam,"-7.23,39.73"
1996-06-01T00:00:00Z,24.968000000000004,0.631,Dar Es Salaam,"-7.23,39.73"
1996-07-01T00:00:00Z,23.958000000000002,0.45,Dar Es Salaam,"-7.23,39.73"
1996-08-01T00:00:00Z,23.645,0.324,Dar Es Salaam,"-7.23,39.73"
1996-09-01T00:00:00Z,24.096,0.322,Dar Es Salaam,"-7.23,39.73"
1996-10-01T00:00:00Z,24.408,0.293,Dar Es Salaam,"-7.23,39.73"
1996-11-01T00:00:00Z,26.135,0.7020000000000001,Dar Es Salaam,"-7.23,39.73"
1996-12-01T00:00:00Z,27.956999999999997,0.305,Dar Es Salaam,"-7.23,39.73"
1997-01-01T00:00:00Z,28.773000000000003,0.879,Dar Es Salaam,"-7.23,39.73"
1997-02-01T00:00:00Z,27.991,0.369,Dar Es Salaam,"-7.23,39.73"
1997-03-01T00:00:00Z,28.028000000000002,0.453,Dar Es Salaam,"-7.23,39.73"
1997-04-01T00:00:00Z,27.003,0.198,Dar Es Salaam,"-7.23,39.73"
1997-05-01T00:00:00Z,25.771,0.34600000000000003,Dar Es Salaam,"-7.23,39.73"
1997-06-01T00:00:00Z,25.063,0.424,Dar Es Salaam,"-7.23,39.73"
1997-07-01T00:00:00Z,24.308000000000003,0.256,Dar Es Salaam,"-7.23,39.73"
1997-08-01T00:00:00Z,24.17,0.228,Dar Es Salaam,"-7.23,39.73"
1997-09-01T00:00:00Z,24.518,0.154,Dar Es Salaam,"-7.23,39.73"
1997-10-01T00:00:00Z,24.936,0.667,Dar Es Salaam,"-7.23,39.73"
1997-11-01T00:00:00Z,26.785999999999998,0.345,Dar Es Salaam,"-7.23,39.73"
1997-12-01T00:00:00Z,26.930999999999997,0.424,Dar Es Salaam,"-7.23,39.73"
1998-01-01T00:00:00Z,27.943,0.231,Dar Es Salaam,"-7.23,39.73"
1998-02-01T00:00:00Z,28.889,0.373,Dar Es Salaam,"-7.23,39.73"
1998-03-01T00:00:00Z,28.831999999999997,0.239,Dar Es Salaam,"-7.23,39.73"
1998-04-01T00:00:00Z,27.616,0.369,Dar Es Salaam,"-7.23,39.73"
1998-05-01T00:00:00Z,26.714,0.433,Dar Es Salaam,"-7.23,39.73"
1998-06-01T00:00:00Z,25.623,0.35200000000000004,Dar Es Salaam,"-7.23,39.73"
1998-07-01T00:00:00Z,24.615,0.385,Dar Es Salaam,"-7.23,39.73"
1998-08-01T00:00:00Z,24.791999999999998,0.28600000000000003,Dar Es Salaam,"-7.23,39.73"
1998-09-01T00:00:00Z,24.721,0.319,Dar Es Salaam,"-7.23,39.73"
1998-10-01T00:00:00Z,24.651,0.28,Dar Es Salaam,"-7.23,39.73"
1998-11-01T00:00:00Z,26.557,0.483,Dar Es Salaam,"-7.23,39.73"
1998-12-01T00:00:00Z,28.069000000000006,0.774,Dar Es Salaam,"-7.23,39.73"
1999-01-01T00:00:00Z,28.656999999999996,0.318,Dar Es Salaam,"-7.23,39.73"
1999-02-01T00:00:00Z,28.894000000000002,0.484,Dar Es Salaam,"-7.23,39.73"
1999-03-01T00:00:00Z,28.204,0.471,Dar Es Salaam,"-7.23,39.73"
1999-04-01T00:00:00Z,26.764,0.795,Dar Es Salaam,"-7.23,39.73"
1999-05-01T00:00:00Z,25.967,0.324,Dar Es Salaam,"-7.23,39.73"
1999-06-01T00:00:00Z,24.836,0.284,Dar Es Salaam,"-7.23,39.73"
1999-07-01T00:00:00Z,24.145,0.276,Dar Es Salaam,"-7.23,39.73"
1999-08-01T00:00:00Z,23.995,0.655,Dar Es Salaam,"-7.23,39.73"
1999-09-01T00:00:00Z,24.502,0.395,Dar Es Salaam,"-7.23,39.73"
1999-10-01T00:00:00Z,24.555,0.233,Dar Es Salaam,"-7.23,39.73"
1999-11-01T00:00:00Z,26.289,0.721,Dar Es Salaam,"-7.23,39.73"
1999-12-01T00:00:00Z,26.97,0.321,Dar Es Salaam,"-7.23,39.73"
2000-01-01T00:00:00Z,28.068,0.868,Dar Es Salaam,"-7.23,39.73"
2000-02-01T00:00:00Z,28.307,0.29100000000000004,Dar Es Salaam,"-7.23,39.73"
2000-03-01T00:00:00Z,27.846,0.394,Dar Es Salaam,"-7.23,39.73"
2000-04-01T00:00:00Z,27.023000000000003,0.213,Dar Es Salaam,"-7.23,39.73"
2000-05-01T00:00:00Z,25.885,0.207,Dar Es Salaam,"-7.23,39.73"
2000-06-01T00:00:00Z,24.945999999999998,0.247,Dar Es Salaam,"-7.23,39.73"
2000-07-01T00:00:00Z,24.088,0.21600000000000005,Dar Es Salaam,"-7.23,39.73"
2000-08-01T00:00:00Z,24.168000000000003,0.332,Dar Es Salaam,"-7.23,39.73"
2000-09-01T00:00:00Z,24.176,0.208,Dar Es Salaam,"-7.23,39.73"
2000-10-01T00:00:00Z,25.191999999999997,0.43,Dar Es Salaam,"-7.23,39.73"
2000-11-01T00:00:00Z,27.0,0.575,Dar Es Salaam,"-7.23,39.73"
2000-12-01T00:00:00Z,27.503,0.3720000000000001,Dar Es Salaam,"-7.23,39.73"
2001-01-01T00:00:00Z,27.430999999999997,0.373,Dar Es Salaam,"-7.23,39.73"
2001-02-01T00:00:00Z,28.149,0.47,Dar Es Salaam,"-7.23,39.73"
2001-03-01T00:00:00Z,28.259,0.762,Dar Es Salaam,"-7.23,39.73"
2001-04-01T00:00:00Z,26.842,0.354,Dar Es Salaam,"-7.23,39.73"
2001-05-01T00:00:00Z,26.445999999999998,0.256,Dar Es Salaam,"-7.23,39.73"
2001-06-01T00:00:00Z,24.991,0.392,Dar Es Salaam,"-7.23,39.73"
2001-07-01T00:00:00Z,24.264,0.17800000000000002,Dar Es Salaam,"-7.23,39.73"
2001-08-01T00:00:00Z,24.285,0.333,Dar Es Salaam,"-7.23,39.73"
2001-09-01T00:00:00Z,24.365,0.388,Dar Es Salaam,"-7.23,39.73"
2001-10-01T00:00:00Z,25.299,0.406,Dar Es Salaam,"-7.23,39.73"
2001-11-01T00:00:00Z,26.956999999999997,0.411,Dar Es Salaam,"-7.23,39.73"
2001-12-01T00:00:00Z,28.015,0.236,Dar Es Salaam,"-7.23,39.73"
2002-01-01T00:00:00Z,28.264,0.765,Dar Es Salaam,"-7.23,39.73"
2002-02-01T00:00:00Z,28.235,0.322,Dar Es Salaam,"-7.23,39.73"
2002-03-01T00:00:00Z,28.257,0.489,Dar Es Salaam,"-7.23,39.73"
2002-04-01T00:00:00Z,27.117,0.56,Dar Es Salaam,"-7.23,39.73"
2002-05-01T00:00:00Z,26.461,0.463,Dar Es Salaam,"-7.23,39.73"
2002-06-01T00:00:00Z,25.237,0.16899999999999998,Dar Es Salaam,"-7.23,39.73"
2002-07-01T00:00:00Z,24.736,0.446,Dar Es Salaam,"-7.23,39.73"
2002-08-01T00:00:00Z,24.093000000000004,0.733,Dar Es Salaam,"-7.23,39.73"
2002-09-01T00:00:00Z,24.335,0.3670000000000001,Dar Es Salaam,"-7.23,39.73"
2002-10-01T00:00:00Z,25.096999999999998,0.493,Dar Es Salaam,"-7.23,39.73"
2002-11-01T00:00:00Z,26.811,0.672,Dar Es Salaam,"-7.23,39.73"
2002-12-01T00:00:00Z,27.666,0.234,Dar Es Salaam,"-7.23,39.73"
2003-01-01T00:00:00Z,28.1,0.326,Dar Es Salaam,"-7.23,39.73"
2003-02-01T00:00:00Z,28.744,0.775,Dar Es Salaam,"-7.23,39.73"
2003-03-01T00:00:00Z,29.124000000000002,0.376,Dar Es Salaam,"-7.23,39.73"
2003-04-01T00:00:00Z,28.075,0.311,Dar Es Salaam,"-7.23,39.73"
2003-05-01T00:00:00Z,26.906999999999996,0.321,Dar Es Salaam,"-7.23,39.73"
2003-06-01T00:00:00Z,25.613000000000003,0.396,Dar Es Salaam,"-7.23,39.73"
2003-07-01T00:00:00Z,24.188000000000002,0.836,Dar Es Salaam,"-7.23,39.73"
2003-08-01T00:00:00Z,24.099,0.477,Dar Es Salaam,"-7.23,39.73"
2003-09-01T00:00:00Z,24.814,0.335,Dar Es Salaam,"-7.23,39.73"
2003-10-01T00:00:00Z,25.51,0.342,Dar Es Salaam,"-7.23,39.73"
2003-11-01T00:00:00Z,27.055,0.269,Dar Es Salaam,"-7.23,39.73"
2003-12-01T00:00:00Z,28.083,0.299,Dar Es Salaam,"-7.23,39.73"
2004-01-01T00:00:00Z,28.75,0.765,Dar Es Salaam,"-7.23,39.73"
2004-02-01T00:00:00Z,27.695,0.256,Dar Es Salaam,"-7.23,39.73"
2004-03-01T00:00:00Z,28.175,0.476,Dar Es Salaam,"-7.23,39.73"
2004-04-01T00:00:00Z,26.925,0.221,Dar Es Salaam,"-7.23,39.73"
2004-05-01T00:00:00Z,26.410999999999998,0.196,Dar Es Salaam,"-7.23,39.73"
2004-06-01T00:00:00Z,24.845,0.65,Dar Es Salaam,"-7.23,39.73"
2004-07-01T00:00:00Z,24.334,0.5429999999999999,Dar Es Salaam,"-7.23,39.73"
2004-08-01T00:00:00Z,24.114,0.331,Dar Es Salaam,"-7.23,39.73"
2004-09-01T00:00:00Z,24.988000000000003,0.379,Dar Es Salaam,"-7.23,39.73"
2004-10-01T00:00:00Z,25.450000000000006,0.181,Dar Es Salaam,"-7.23,39.73"
2004-11-01T00:00:00Z,26.796,0.255,Dar Es Salaam,"-7.23,39.73"
2004-12-01T00:00:00Z,27.624,0.383,Dar Es Salaam,"-7.23,39.73"
2005-01-01T00:00:00Z,28.511,0.528,Dar Es Salaam,"-7.23,39.73"
2005-02-01T00:00:00Z,29.114,0.455,Dar Es Salaam,"-7.23,39.73"
2005-03-01T00:00:00Z,28.81,0.409,Dar Es Salaam,"-7.23,39.73"
2005-04-01T00:00:00Z,28.162,0.27,Dar Es Salaam,"-7.23,39.73"
2005-05-01T00:00:00Z,26.781999999999996,0.378,Dar Es Salaam,"-7.23,39.73"
2005-06-01T00:00:00Z,26.124,0.329,Dar Es Salaam,"-7.23,39.73"
2005-07-01T00:00:00Z,24.47,0.191,Dar Es Salaam,"-7.23,39.73"
2005-08-01T00:00:00Z,24.107,0.407,Dar Es Salaam,"-7.23,39.73"
2005-09-01T00:00:00Z,24.984,0.271,Dar Es Salaam,"-7.23,39.73"
2005-10-01T00:00:00Z,25.337,0.547,Dar Es Salaam,"-7.23,39.73"
2005-11-01T00:00:00Z,26.767,0.365,Dar Es Salaam,"-7.23,39.73"
2005-12-01T00:00:00Z,28.386999999999997,0.18600000000000005,Dar Es Salaam,"-7.23,39.73"
2006-01-01T00:00:00Z,28.651,0.269,Dar Es Salaam,"-7.23,39.73"
2006-02-01T00:00:00Z,29.131,0.262,Dar Es Salaam,"-7.23,39.73"
2006-03-01T00:00:00Z,28.026,0.262,Dar Es Salaam,"-7.23,39.73"
2006-04-01T00:00:00Z,26.93,0.314,Dar Es Salaam,"-7.23,39.73"
2006-05-01T00:00:00Z,26.066999999999997,0.507,Dar Es Salaam,"-7.23,39.73"
2006-06-01T00:00:00Z,25.039,0.5589999999999999,Dar Es Salaam,"-7.23,39.73"
2006-07-01T00:00:00Z,24.373,0.262,Dar Es Salaam,"-7.23,39.73"
2006-08-01T00:00:00Z,24.397,0.504,Dar Es Salaam,"-7.23,39.73"
2006-09-01T00:00:00Z,24.605,0.256,Dar Es Salaam,"-7.23,39.73"
2006-10-01T00:00:00Z,25.399,0.263,Dar Es Salaam,"-7.23,39.73"
2006-11-01T00:00:00Z,26.485,0.377,Dar Es Salaam,"-7.23,39.73"
2006-12-01T00:00:00Z,27.24,0.234,Dar Es Salaam,"-7.23,39.73"
2007-01-01T00:00:00Z,28.151,0.314,Dar Es Salaam,"-7.23,39.73"
2007-02-01T00:00:00Z,28.726,0.433,Dar Es Salaam,"-7.23,39.73"
2007-03-01T00:00:00Z,28.17,0.324,Dar Es Salaam,"-7.23,39.73"
2007-04-01T00:00:00Z,27.196,0.333,Dar Es Salaam,"-7.23,39.73"
2007-05-01T00:00:00Z,26.535999999999998,0.233,Dar Es Salaam,"-7.23,39.73"
2007-06-01T00:00:00Z,25.015,0.359,Dar Es Salaam,"-7.23,39.73"
2007-07-01T00:00:00Z,24.459,0.272,Dar Es Salaam,"-7.23,39.73"
2007-08-01T00:00:00Z,24.467,0.17600000000000002,Dar Es Salaam,"-7.23,39.73"
2007-09-01T00:00:00Z,24.963,0.301,Dar Es Salaam,"-7.23,39.73"
2007-10-01T00:00:00Z,25.365,0.287,Dar Es Salaam,"-7.23,39.73"
2007-11-01T00:00:00Z,26.595,0.316,Dar Es Salaam,"-7.23,39.73"
2007-12-01T00:00:00Z,27.770000000000003,0.359,Dar Es Salaam,"-7.23,39.73"
2008-01-01T00:00:00Z,28.129,0.271,Dar Es Salaam,"-7.23,39.73"
2008-02-01T00:00:00Z,27.609,0.243,Dar Es Salaam,"-7.23,39.73"
2008-03-01T00:00:00Z,27.821,0.29600000000000004,Dar Es Salaam,"-7.23,39.73"
2008-04-01T00:00:00Z,26.161,0.223,Dar Es Salaam,"-7.23,39.73"
2008-05-01T00:00:00Z,25.951999999999998,0.402,Dar Es Salaam,"-7.23,39.73"
2008-06-01T00:00:00Z,24.447,0.443,Dar Es Salaam,"-7.23,39.73"
2008-07-01T00:00:00Z,24.101999999999997,0.187,Dar Es Salaam,"-7.23,39.73"
2008-08-01T00:00:00Z,24.195,0.298,Dar Es Salaam,"-7.23,39.73"
2008-09-01T00:00:00Z,24.674,0.344,Dar Es Salaam,"-7.23,39.73"
2008-10-01T00:00:00Z,25.814,0.461,Dar Es Salaam,"-7.23,39.73"
2008-11-01T00:00:00Z,27.058000000000003,0.24,Dar Es Salaam,"-7.23,39.73"
2008-12-01T00:00:00Z,28.133000000000006,0.52,Dar Es Salaam,"-7.23,39.73"
2009-01-01T00:00:00Z,28.776,0.653,Dar Es Salaam,"-7.23,39.73"
2009-02-01T00:00:00Z,28.156,0.345,Dar Es Salaam,"-7.23,39.73"
2009-03-01T00:00:00Z,28.339000000000002,0.224,Dar Es Salaam,"-7.23,39.73"
2009-04-01T00:00:00Z,27.417,0.4920000000000001,Dar Es Salaam,"-7.23,39.73"
2009-05-01T00:00:00Z,26.53,0.281,Dar Es Salaam,"-7.23,39.73"
2009-06-01T00:00:00Z,25.803,0.354,Dar Es Salaam,"-7.23,39.73"
2009-07-01T00:00:00Z,24.549,0.327,Dar Es Salaam,"-7.23,39.73"
2009-08-01T00:00:00Z,24.392,0.268,Dar Es Salaam,"-7.23,39.73"
2009-09-01T00:00:00Z,24.936,0.274,Dar Es Salaam,"-7.23,39.73"
2009-10-01T00:00:00Z,25.653,0.309,Dar Es Salaam,"-7.23,39.73"
2009-11-01T00:00:00Z,27.304,0.649,Dar Es Salaam,"-7.23,39.73"
2009-12-01T00:00:00Z,28.165000000000006,0.284,Dar Es Salaam,"-7.23,39.73"
2010-01-01T00:00:00Z,28.256,0.6629999999999999,Dar Es Salaam,"-7.23,39.73"
2010-02-01T00:00:00Z,29.085,0.434,Dar Es Salaam,"-7.23,39.73"
2010-03-01T00:00:00Z,28.994,0.632,Dar Es Salaam,"-7.23,39.73"
2010-04-01T00:00:00Z,27.574,0.445,Dar Es Salaam,"-7.23,39.73"
2010-05-01T00:00:00Z,26.893,0.421,Dar Es Salaam,"-7.23,39.73"
2010-06-01T00:00:00Z,25.622,0.134,Dar Es Salaam,"-7.23,39.73"
2010-07-01T00:00:00Z,24.566,0.215,Dar Es Salaam,"-7.23,39.73"
2010-08-01T00:00:00Z,24.379,0.242,Dar Es Salaam,"-7.23,39.73"
2010-09-01T00:00:00Z,24.518,0.241,Dar Es Salaam,"-7.23,39.73"
2010-10-01T00:00:00Z,25.638,0.342,Dar Es Salaam,"-7.23,39.73"
2010-11-01T00:00:00Z,27.114,0.268,Dar Es Salaam,"-7.23,39.73"
2010-12-01T00:00:00Z,27.814,0.198,Dar Es Salaam,"-7.23,39.73"
2011-01-01T00:00:00Z,28.541,0.218,Dar Es Salaam,"-7.23,39.73"
2011-02-01T00:00:00Z,28.607,0.398,Dar Es Salaam,"-7.23,39.73"
2011-03-01T00:00:00Z,28.326,0.35200000000000004,Dar Es Salaam,"-7.23,39.73"
2011-04-01T00:00:00Z,27.168000000000003,0.23,Dar Es Salaam,"-7.23,39.73"
2011-05-01T00:00:00Z,26.486,0.287,Dar Es Salaam,"-7.23,39.73"
2011-06-01T00:00:00Z,25.49,0.287,Dar Es Salaam,"-7.23,39.73"
2011-07-01T00:00:00Z,24.618000000000002,0.496,Dar Es Salaam,"-7.23,39.73"
2011-08-01T00:00:00Z,24.473000000000003,0.22,Dar Es Salaam,"-7.23,39.73"
2011-09-01T00:00:00Z,25.042,0.359,Dar Es Salaam,"-7.23,39.73"
2011-10-01T00:00:00Z,25.524,0.182,Dar Es Salaam,"-7.23,39.73"
2011-11-01T00:00:00Z,26.783,0.302,Dar Es Salaam,"-7.23,39.73"
2011-12-01T00:00:00Z,27.636999999999997,0.486,Dar Es Salaam,"-7.23,39.73"
2012-01-01T00:00:00Z,28.17,0.361,Dar Es Salaam,"-7.23,39.73"
2012-02-01T00:00:00Z,28.493000000000002,0.314,Dar Es Salaam,"-7.23,39.73"
2012-03-01T00:00:00Z,28.164,0.294,Dar Es Salaam,"-7.23,39.73"
2012-04-01T00:00:00Z,27.137,0.335,Dar Es Salaam,"-7.23,39.73"
2012-05-01T00:00:00Z,26.040000000000006,0.279,Dar Es Salaam,"-7.23,39.73"
2012-06-01T00:00:00Z,25.148000000000003,0.276,Dar Es Salaam,"-7.23,39.73"
2012-07-01T00:00:00Z,24.348000000000003,0.541,Dar Es Salaam,"-7.23,39.73"
2012-08-01T00:00:00Z,24.581,0.316,Dar Es Salaam,"-7.23,39.73"
2012-09-01T00:00:00Z,24.948,0.38,Dar Es Salaam,"-7.23,39.73"
2012-10-01T00:00:00Z,25.768,0.578,Dar Es Salaam,"-7.23,39.73"
2012-11-01T00:00:00Z,27.138,0.401,Dar Es Salaam,"-7.23,39.73"
2012-12-01T00:00:00Z,28.164,0.728,Dar Es Salaam,"-7.23,39.73"
2013-01-01T00:00:00Z,28.761,1.108,Dar Es Salaam,"-7.23,39.73"
2013-02-01T00:00:00Z,29.052,0.8290000000000001,Dar Es Salaam,"-7.23,39.73"
2013-03-01T00:00:00Z,28.238000000000003,0.911,Dar Es Salaam,"-7.23,39.73"
2013-04-01T00:00:00Z,27.858,2.151,Dar Es Salaam,"-7.23,39.73"
2013-05-01T00:00:00Z,26.219,0.5,Dar Es Salaam,"-7.23,39.73"
2013-06-01T00:00:00Z,25.105999999999998,0.472,Dar Es Salaam,"-7.23,39.73"
2013-07-01T00:00:00Z,24.511999999999997,0.446,Dar Es Salaam,"-7.23,39.73"
2013-08-01T00:00:00Z,24.359,0.69,Dar Es Salaam,"-7.23,39.73"
2013-09-01T00:00:00Z,,,Dar Es Salaam,"-7.23,39.73"
1993-11-01T00:00:00Z,21.984,0.275,Delhi,"28.13,77.27"
1993-12-01T00:00:00Z,16.739,0.211,Delhi,"28.13,77.27"
1994-01-01T00:00:00Z,16.149,0.337,Delhi,"28.13,77.27"
1994-02-01T00:00:00Z,17.582,0.459,Delhi,"28.13,77.27"
1994-03-01T00:00:00Z,24.882,0.4,Delhi,"28.13,77.27"
1994-04-01T00:00:00Z,28.114,0.379,Delhi,"28.13,77.27"
1994-05-01T00:00:00Z,34.435,0.231,Delhi,"28.13,77.27"
1994-06-01T00:00:00Z,35.258,0.536,Delhi,"28.13,77.27"
1994-07-01T00:00:00Z,30.505,0.787,Delhi,"28.13,77.27"
1994-08-01T00:00:00Z,29.658,0.36,Delhi,"28.13,77.27"
1994-09-01T00:00:00Z,29.261,0.34600000000000003,Delhi,"28.13,77.27"
1994-10-01T00:00:00Z,26.221,0.402,Delhi,"28.13,77.27"
1994-11-01T00:00:00Z,21.430999999999997,0.264,Delhi,"28.13,77.27"
1994-12-01T00:00:00Z,16.933999999999994,0.496,Delhi,"28.13,77.27"
1995-01-01T00:00:00Z,14.107000000000001,0.464,Delhi,"28.13,77.27"
1995-02-01T00:00:00Z,17.958,0.411,Delhi,"28.13,77.27"
1995-03-01T00:00:00Z,22.281,0.185,Delhi,"28.13,77.27"
1995-04-01T00:00:00Z,28.74,0.233,Delhi,"28.13,77.27"
1995-05-01T00:00:00Z,34.904,0.208,Delhi,"28.13,77.27"
1995-06-01T00:00:00Z,36.291,0.338,Delhi,"28.13,77.27"
1995-07-01T00:00:00Z,31.95,0.51,Delhi,"28.13,77.27"
1995-08-01T00:00:00Z,29.364,0.5379999999999999,Delhi,"28.13,77.27"
1995-09-01T00:00:00Z,29.851999999999997,0.43,Delhi,"28.13,77.27"
1995-10-01T00:00:00Z,27.464000000000002,0.343,Delhi,"28.13,77.27"
1995-11-01T00:00:00Z,21.268,0.305,Delhi,"28.13,77.27"
1995-12-01T00:00:00Z,16.865,0.358,Delhi,"28.13,77.27"
1996-01-01T00:00:00Z,15.024000000000001,0.274,Delhi,"28.13,77.27"
1996-02-01T00:00:00Z,18.241,0.446,Delhi,"28.13,77.27"
1996-03-01T00:00:00Z,24.318,0.281,Delhi,"28.13,77.27"
1996-04-01T00:00:00Z,29.519000000000002,0.251,Delhi,"28.13,77.27"
1996-05-01T00:00:00Z,33.645,0.14300000000000002,Delhi,"28.13,77.27"
1996-06-01T00:00:00Z,33.332,0.299,Delhi,"28.13,77.27"
1996-07-01T00:00:00Z,31.554000000000002,0.209,Delhi,"28.13,77.27"
1996-08-01T00:00:00Z,29.36,0.28300000000000003,Delhi,"28.13,77.27"
1996-09-01T00:00:00Z,29.268,0.307,Delhi,"28.13,77.27"
1996-10-01T00:00:00Z,26.075,0.359,Delhi,"28.13,77.27"
1996-11-01T00:00:00Z,20.857000000000006,0.332,Delhi,"28.13,77.27"
1996-12-01T00:00:00Z,15.364,0.325,Delhi,"28.13,77.27"
1997-01-01T00:00:00Z,14.214,0.5489999999999999,Delhi,"28.13,77.27"
1997-02-01T00:00:00Z,17.398999999999994,0.154,Delhi,"28.13,77.27"
1997-03-01T00:00:00Z,22.917,0.529,Delhi,"28.13,77.27"
1997-04-01T00:00:00Z,27.34,0.563,Delhi,"28.13,77.27"
1997-05-01T00:00:00Z,31.625000000000004,0.7509999999999999,Delhi,"28.13,77.27"
1997-06-01T00:00:00Z,32.859,0.271,Delhi,"28.13,77.27"
1997-07-01T00:00:00Z,31.919,0.46,Delhi,"28.13,77.27"
1997-08-01T00:00:00Z,29.885,0.428,Delhi,"28.13,77.27"
1997-09-01T00:00:00Z,29.862,0.405,Delhi,"28.13,77.27"
1997-10-01T00:00:00Z,24.087,0.382,Delhi,"28.13,77.27"
1997-11-01T00:00:00Z,20.305000000000003,0.508,Delhi,"28.13,77.27"
1997-12-01T00:00:00Z,14.086,0.62,Delhi,"28.13,77.27"
1998-01-01T00:00:00Z,14.413,0.496,Delhi,"28.13,77.27"
1998-02-01T00:00:00Z,18.019000000000002,0.28600000000000003,Delhi,"28.13,77.27"
1998-03-01T00:00:00Z,21.51,0.307,Delhi,"28.13,77.27"
1998-04-01T00:00:00Z,29.802,0.339,Delhi,"28.13,77.27"
1998-05-01T00:00:00Z,35.023,0.261,Delhi,"28.13,77.27"
1998-06-01T00:00:00Z,34.461999999999996,0.445,Delhi,"28.13,77.27"
1998-07-01T00:00:00Z,31.319000000000003,0.209,Delhi,"28.13,77.27"
1998-08-01T00:00:00Z,30.499000000000002,0.151,Delhi,"28.13,77.27"
1998-09-01T00:00:00Z,29.839000000000002,0.35,Delhi,"28.13,77.27"
1998-10-01T00:00:00Z,26.68,0.453,Delhi,"28.13,77.27"
1998-11-01T00:00:00Z,21.58,0.423,Delhi,"28.13,77.27"
1998-12-01T00:00:00Z,16.082,0.201,Delhi,"28.13,77.27"
1999-01-01T00:00:00Z,14.18,0.17,Delhi,"28.13,77.27"
1999-02-01T00:00:00Z,18.752,0.509,Delhi,"28.13,77.27"
1999-03-01T00:00:00Z,24.365,0.436,Delhi,"28.13,77.27"
1999-04-01T00:00:00Z,31.384,0.455,Delhi,"28.13,77.27"
1999-05-01T00:00:00Z,34.514,0.397,Delhi,"28.13,77.27"
1999-06-01T00:00:00Z,34.071999999999996,0.5539999999999999,Delhi,"28.13,77.27"
1999-07-01T00:00:00Z,32.228,0.499,Delhi,"28.13,77.27"
1999-08-01T00:00:00Z,31.091,0.552,Delhi,"28.13,77.27"
1999-09-01T00:00:00Z,30.106,0.324,Delhi,"28.13,77.27"
1999-10-01T00:00:00Z,26.925,0.297,Delhi,"28.13,77.27"
1999-11-01T00:00:00Z,22.288,0.524,Delhi,"28.13,77.27"
1999-12-01T00:00:00Z,16.448999999999998,0.29,Delhi,"28.13,77.27"
2000-01-01T00:00:00Z,15.201,0.512,Delhi,"28.13,77.27"
2000-02-01T00:00:00Z,16.387999999999998,0.385,Delhi,"28.13,77.27"
2000-03-01T00:00:00Z,22.921,0.31,Delhi,"28.13,77.27"
2000-04-01T00:00:00Z,31.266,0.3670000000000001,Delhi,"28.13,77.27"
2000-05-01T00:00:00Z,34.524,0.892,Delhi,"28.13,77.27"
2000-06-01T00:00:00Z,33.074000000000005,0.317,Delhi,"28.13,77.27"
2000-07-01T00:00:00Z,30.925,0.43,Delhi,"28.13,77.27"
2000-08-01T00:00:00Z,30.687,0.27,Delhi,"28.13,77.27"
2000-09-01T00:00:00Z,30.083000000000002,0.345,Delhi,"28.13,77.27"
